handleId,fieldType,name,description,productImageUrl,collection,sku,ribbon,price,surcharge,visible,discountMode,discountValue,inventory,weight,productOptionName1,productOptionType1,productOptionDescription1,productOptionName2,productOptionType2,productOptionDescription2,productOptionName3,productOptionType3,productOptionDescription3,productOptionName4,productOptionType4,productOptionDescription4,productOptionName5,productOptionType5,productOptionDescription5,productOptionName6,productOptionType6,productOptionDescription6,additionalInfoTitle1,additionalInfoDescription1,additionalInfoTitle2,additionalInfoDescription2,additionalInfoTitle3,additionalInfoDescription3,additionalInfoTitle4,additionalInfoDescription4,additionalInfoTitle5,additionalInfoDescription5,additionalInfoTitle6,additionalInfoDescription6,customTextField1,customTextCharLimit1,customTextMandatory1,customTextField2,customTextCharLimit2,customTextMandatory2,brand
product_6b32beb2-a0cd-a96f-922a-201f607f2963,Product,Gtechniq WM2 High Quality Microfiber Wash Mitt Designed For Safe Washing,"<p><strong><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span>Why Use The Gtechniq WM2 Microfibre Wash Mitt?</span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></strong></p><p><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span>&nbsp;</span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></p><p><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span>Gtechniq WM2 Microfibre Wash Mitt has optimal glide, contaminant capture and release characteristics. Combined with its inner foam core that retains a very high volume of wash solution and durable construction, the WM2 is the pinnacle in wash mitt technology.</span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></p><p>&nbsp;</p><div><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><strong>Size excluding cuff: &nbsp;</strong>18x22cm</span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></div><div><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><strong>Weight:</strong>&nbsp;420gsm</span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></div><div><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><strong>Contains:&nbsp;</strong>100% Polyester Split</span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></div><div>&nbsp;</div><div><p><strong><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span>Microfibre Care Guide:</span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></strong></p><p>&nbsp;</p><ul>	<li><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span>Wash microfibre products separately from other fabrics to avoid cloths being contaminated with lint</span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></li>	<li><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span>Wash at 50C using half the normal amount of bleach-free detergent</span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></li>	<li><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><u>Do not use fabric softener</u>&nbsp;as this clogs the microfibres reducing their effectiveness</span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></li>	<li><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span>If the cloth is very dirty adding half a cup of vinegar to the wash is advisable as it helps to remove product residues from the microfibres</span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></li>	<li><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span>Either air dry or machine dry at a low temperature</span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></li></ul></div><div><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span>Most Orders Ship within 1 business depending on the time of the order.&nbsp; All orders ship in no more than 3 business days but 3 is the exception.&nbsp; We also ship on Saturdays if we are available and there is time to ship USPS.</span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></div><div>&nbsp;</div><div><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span>Please contact us if you have any questions about this product or shipping.</span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></div><div>&nbsp;</div><div><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span>Free Shipping On All Orders.</span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></div>",088a11_935239f6ec8c4ecf870bc364dfcb9741~mv2.jpg;088a11_95a803b3e21a49c1ac69b97b6ee65307~mv2.jpg;088a11_b385c835c28a43b4bec46d3bcf023b40~mv2.jpg;088a11_1e14b388fe274b049b0a80f2f4f95953~mv2.jpg,Micro Fiber Towels/Applicator/Bug Scrubber,,,20.9,,true,PERCENT,0.0,0,0.0,Quantity,DROP_DOWN,1 Mitt;2 Mitts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GTechniq
product_6b32beb2-a0cd-a96f-922a-201f607f2963,Variant,,,,,WM2,,,0.0,true,,,2,0.0,,,1 Mitt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_6b32beb2-a0cd-a96f-922a-201f607f2963,Variant,,,,,,,,-1.04,true,,,2,0.0,,,2 Mitts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e1da8508-e041-46fe-3293-b8aa2d9cbb37,Product,GTechniq MF5 Power Glass Cloth Fast Free Shipping,"<p><strong><span><span><span><span><span><span><span><span><span><span>Gtechniq M5 Power Glass Cloth</span></span></span></span></span></span></span></span></span></span></strong></p><p>&nbsp;</p><p><span>Glass cleaning without leaving streaks can be a tricky job, so it’s important to have the right tools for the job.</span></p><p>&nbsp;</p><p><span><span><span><span><span><span><span><span>The Gtechniq Power Glass Cloth is brilliant for cleaning any glass surface. Its strong fish scale weave removes even the smallest grease and grime from glass for a brilliant see thru finish.&nbsp;</span></span></span></span></span></span></span></span></p><p><span><span><span><span><span><span><span><span><span>It's a match made in heaven with the Gtechiniq G6 Perfect Glass available in 250ml or 500ml.</span></span></span></span></span></span></span></span></span></p><p><span><span><span><span>Works great for removing water, contaminants or polish residues, its high quality microfibre will get the job done and leave your windows sparkling, ever time.</span></span></span></span></p><p>&nbsp;</p><p><span><span><span>Machine washable (do not use a fabric softener)</span></span></span></p><p>&nbsp;</p><p><span><span>Size: 40cm x 40cm (15.7”x15.7”)</span></span></p>",088a11_5970514e81f74d5ca0c2fc6324381d73~mv2.jpg;088a11_e1383d3b1df24c549c9509f57e985867~mv2.jpeg;088a11_effc81dc2f5342e6a40bfbd6c6482991~mv2.jpeg,Micro Fiber Towels/Applicator/Bug Scrubber,,,11.95,,true,PERCENT,0.0,0,0.0,Quantity,DROP_DOWN,1 Towel;2 Towels;3 Towels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GTechniq
product_e1da8508-e041-46fe-3293-b8aa2d9cbb37,Variant,,,,,MF5,,,0.0,true,,,5,0.0,,,1 Towel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e1da8508-e041-46fe-3293-b8aa2d9cbb37,Variant,,,,,,,,-1.19,true,,,2,0.0,,,2 Towels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e1da8508-e041-46fe-3293-b8aa2d9cbb37,Variant,,,,,,,,-1.43,true,,,2,0.0,,,3 Towels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_7a69055b-6c99-aba8-723f-84719d1562cf,Product,GTechniq MF4 Diamond Sandwich Microfiber Drying Towel Fast Free Shipping,"<p><u><strong><span><span><span><span><span><span><span><span>Gtechniq M4 Diamond Sandwich Microfiber Dying Towel</span></span></span></span></span></span></span></span></strong></u></p><p><strong>Ultra-Absorbent Microfibre Drying Towel.</strong></p><p>The key to a great drying towel lies in its ability to absorb vast amounts of water to leave a streak-free finish. The Gtechniq MF4 Diamond Sandwich Microfibre Drying Towel uses a unique sandwich construction combined with a diamond weave pattern to increase the surface area, soaking up vast quantities of water when compared with standard microfibre drying cloths.</p><p>&nbsp;</p><p><strong>Features &amp; Benefits:</strong></p><p>&nbsp;</p><p>Soaks up more water, more quickly than traditional microfibre cloths</p><p>Dries to a streak-free finish</p><p>Makes fast work of drying even big vehicles</p><p>Ultra-soft, highly absorbent outer layer wicks water into core reservoir</p><p>Can be wrung out more easily than standard microfibre cloths</p><p>&nbsp;</p><p><strong>Technical Specification:</strong></p><p><span><span>Machine washable at 40C or 104F</span></span></p><p>Weight: 500gsm or 17.6oz</p><p>Construction: 70% Polyester, 30% Polyamide, Ultra fine microfibre, 0.13 denier</p><div><p><span><span>Size: 60x60cm (23.6""x23.6"")</span></span></p><div>&nbsp;</div></div>",088a11_dd74e95f88774202b2fe5d595fcb28e9~mv2.png;088a11_01656499ade5404bb77b3987e2095b8f~mv2.png;088a11_6f37ff1016774da1b9691f32bcdaa780~mv2.png,Micro Fiber Towels/Applicator/Bug Scrubber,,,17.75,,true,PERCENT,0.0,0,0.0,Quantity,DROP_DOWN,1 Towel;2 Towels;3 Towels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GTechniq
product_7a69055b-6c99-aba8-723f-84719d1562cf,Variant,,,,,MF4,,,0.0,true,,,4,0.2,,,1 Towel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_7a69055b-6c99-aba8-723f-84719d1562cf,Variant,,,,,,,,-1.77,true,,,1,0.5,,,2 Towels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_7a69055b-6c99-aba8-723f-84719d1562cf,Variant,,,,,,,,-2.13,true,,,1,0.8,,,3 Towels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_37b61365-1ad2-df5d-4304-db5367e93b96,Product,"Buff and Shine 8"" US Yellow Light Cut/Polishing Hex Faced Foam Grip Pad# 830RH","<div><p><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span>Finding a simple to use self centering system has been the subject of many ideas and innovations in the reconditioning industry.&nbsp;The results have been scattered, until now. &nbsp;The benefits of finding a solution&nbsp;are clear: instant centering achieves&nbsp;vibration free buffing with less fatigue and&nbsp;a better result.</span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></p><p><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span>&nbsp;<span><span><span><span><span>Our patent pending ""Ring Pad"" system does all this and more. &nbsp;Along with the centering benefit we have shaped the front of the pad with a hex design and engineered a flexible backing plate that will accept&nbsp;air,&nbsp;rotary and random orbit buffers;&nbsp;the hex face&nbsp;will help dissipate polish or compounds evenly, minimizing grabbing and reducing heat&nbsp;while the&nbsp;backing plate helps reduce&nbsp;pad stiffness.&nbsp;Each of our colored foam buffs has a measured cell structure that provides a different level of cutting or finishing.&nbsp; Used in conjunction with your favorite buffing medium,&nbsp;this is the ultimate buffing solution.</span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></p><p>&nbsp;</p><p><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span>Specifications:</span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></p></div><ul>	<li><span><span><span><span><span><span><span><span>Diameter: 8""</span></span></span></span></span></span></span></span></li>	<li><span><span><span><span><span><span><span><span>Thickness: 1.375""</span></span></span></span></span></span></span></span></li>	<li><span><span><span><span><span><span><span><span>Mounting: Grip Pad</span></span></span></span></span></span></span></span></li>	<li>Foam Color:&nbsp;Yellow</li>	<li><span><span><span><span><span><span><span><span>Application:&nbsp;Light to Medium Cut/Polishing</span></span></span></span></span></span></span></span></li>	<li><span><span><span><span><span><span><span><span>Material Type: Euro Prepolymer Foam</span></span></span></span></span></span></span></span></li></ul>",088a11_487d065b49c1423285fb697014781dd2~mv2.jpeg;088a11_9905ac8644c146488a08351fcc5f8c06~mv2.jpeg;088a11_3802375e807e4e17ba7ac65b88a0325c~mv2.jpeg;088a11_297d919d65f34a1ea1de2f01bad89565~mv2.jpeg;088a11_5508e7bd3da845a5bf566db504396755~mv2.jpg,8 INCH FOAM,830RH,,14.75,,true,PERCENT,0.0,11,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Buff and Shine
product_9be5b731-02c9-6ae0-3e5d-ef60a1de44ca,Product,"Buff and Shine 8"" Ultra Soft, Ultra Finishing Hex Faced Foam Grip Pad# 852RH","<div><p><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span>Finding a simple to use self centering system has been the subject of many ideas and innovations in the reconditioning industry.&nbsp;The results have been scattered, until now. &nbsp;The benefits of finding a solution&nbsp;are clear: instant centering achieves&nbsp;vibration free buffing with less fatigue and&nbsp;a better result.</span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></p><p><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span>The patent pending ""Ring Pad"" system does all this and more. &nbsp;Along with the centering benefit we have shaped the front of the pad with a hex design and engineered a flexible backing plate that will accept&nbsp;air,&nbsp;rotary and random orbit buffers;&nbsp;the hex face&nbsp;will help dissipate polish or compounds evenly, minimizing grabbing and reducing heat&nbsp;while the&nbsp;backing plate helps reduce&nbsp;pad stiffness.&nbsp; Each of our colored foam buffs has a measured cell structure that provides a different level of cutting or finishing.&nbsp; Used in conjunction with your favorite buffing medium,&nbsp;this is the ultimate buffing solution.</span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></p><p><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span>Specifications:</span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></p></div><ul>	<li><span><span><span><span><span><span><span>Diameter: 8""</span></span></span></span></span></span></span></li>	<li><span><span><span><span><span><span><span><span>Thickness: 1.375""</span></span></span></span></span></span></span></span></li>	<li><span><span><span><span><span><span><span><span>Mounting: Grip Pad</span></span></span></span></span></span></span></span></li>	<li>Foam Color: Baby Blue</li>	<li><span><span><span><span><span><span><span><span>Application: Ultra Finishing/Application</span></span></span></span></span></span></span></span></li>	<li><span><span><span><span><span><span><span><span>Material Type: Euro Prepolymer Foam</span></span></span></span></span></span></span></span></li></ul>",088a11_aced9115795246a7a47f77e6903ed9b3~mv2.jpg;088a11_78c517df9e624b1f833fac23f6c9ad23~mv2.jpg;088a11_aadf6fba15aa4ce6adb234f1f0eb6f54~mv2.jpg;088a11_5508e7bd3da845a5bf566db504396755~mv2.jpg,8 INCH FOAM,852RH,,14.75,,true,PERCENT,0.0,25,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Buff and Shine
